,0th model,1th model,2th model,3th model,4th model,5th model,6th model,7th model,8th model,9th model,10th model,y_test
897,43778.188,33288.832,30685.678,30018.35,19999.895,13349.277,4840.083,16408.004,10972.036,15678.906,10272.823,22900.0
898,59465.297,41818.99,42503.88,43086.184,30124.123,17837.994,9027.746,22566.305,14118.237,21008.975,14335.179,46500.0
899,69351.74,46563.344,50045.266,51209.574,38196.23,20920.805,12100.427,26416.596,15799.45,25010.29,17609.125,35400.0
900,72793.51,47214.016,52723.074,54251.434,42774.832,22030.893,13540.096,27752.49,15735.558,26957.264,19554.314,44000.00000000001
901,70286.85,44121.625,50649.953,52809.703,43670.312,21028.812,13203.003,26786.7,13997.829,26616.156,19968.516,43200.0
902,62021.254,38010.395,43703.438,46665.867,41148.258,18163.416,11160.179,23705.268,10954.73,24192.744,18841.28,31300.0
903,47905.504,30069.904,31884.566,35143.465,35524.16,14038.874,7746.768,18704.66,7275.621,20227.44,16327.653,20700.0
904,29375.541,21949.707,17294.42,19643.46,27413.41,9515.654,3706.1582,12482.657,3807.773,15466.229,12847.183,13300.0
905,11224.805,15253.403,5318.8315,5985.529,18306.893,5470.1045,92.526985,6437.9297,1229.2133,10699.736,9128.554,8500.0
906,-606.7918,10791.318,138.1046,-8.629523,10433.849,2485.1824,-2244.0317,1915.4036,-269.3349,6584.2896,5978.8867,4100.0
907,-4666.7876,8338.313,-470.85455,93.7299,5337.5825,686.5678,-3143.6501,-694.02246,-925.0018,3501.5544,3872.2717,300.0
908,-4489.741,7102.482,-367.84647,1345.8809,2783.4846,-151.78197,-3031.7205,-1821.6305,-1075.9265,1526.1641,2779.2434,0.0
909,-3786.151,6344.2656,-547.6712,1916.0635,1583.9432,-355.25183,-2451.4355,-2023.9783,-943.8981,526.8643,2380.6433,0.0
910,-4285.3535,5708.2935,-1185.342,1670.8877,863.2088,-153.2185,-1796.2046,-1661.4977,-603.2936,350.3886,2346.0027,0.0
911,-5821.8354,5291.5957,-2593.086,614.3006,282.09775,382.61575,-1284.1213,-926.3832,-3.570715,980.6316,2447.052,0.0
912,1161.4895,940.9129,5106.1167,2710.98,959.03876,302.71967,545.3894,-775.35974,504.63586,1084.4897,100.22395,0.0
913,-110.90613,-1198.615,3818.6145,2861.786,2901.0134,-42.89595,1153.5802,-1215.143,-546.98,-253.07736,553.25977,0.0
914,280.67926,-427.47107,2278.434,1358.5995,3696.541,-362.1677,1171.3582,-1275.06,-435.32498,272.31494,1014.64667,0.0
915,664.8129,968.0527,1571.001,1157.5029,3987.2732,-599.19055,719.2189,-1200.7069,-278.41974,633.8161,1205.9504,0.0
916,84.453964,1981.7339,1624.627,1943.6478,4062.108,-670.91833,-188.17775,-1438.2489,-85.58599,764.4772,1264.8788,0.0
917,-815.1677,3085.6333,2647.469,3148.7988,3804.363,-204.17973,-1372.8685,-1780.1411,524.42175,1220.7894,1460.1505,0.0
918,814.41144,6096.0396,8030.8115,6644.0083,3646.7798,1478.2031,-2137.2126,-814.6006,2092.019,2765.011,2341.7288,2100.0
919,8635.793,12737.292,23520.18,17603.389,5258.7905,4891.615,-1420.8674,3029.799,4848.1865,6003.0845,4575.5938,12700.0
920,23528.576,22681.094,49705.8,38826.285,10531.1045,9790.281,1325.3995,9702.718,8362.331,10934.768,8385.1875,8700.0
921,41802.56,33377.84,77935.66,64255.754,19258.137,15131.174,5499.084,17330.537,11738.492,16790.885,13176.425,19600.0
922,57946.86,41958.074,100034.69,84709.13,28775.723,19649.984,9794.425,23739.309,14127.758,22345.926,17863.877,17900.0
923,68385.0,46809.918,114145.78,96268.49,36263.117,22411.781,13080.383,27716.314,15037.54,26445.035,21497.275,17800.0
924,72338.125,47602.586,120347.766,99542.32,40404.996,22973.162,14756.508,29063.375,14339.761,28363.215,23547.377,33400.0
925,70297.54,44675.734,118840.055,95855.375,41114.777,21325.758,14631.851,28011.01,12204.32,27891.104,23828.117,34900.0
926,62467.59,38743.168,109458.96,85017.02,38696.934,17844.06,12766.489,24732.523,9088.895,25267.43,22356.156,28400.0
927,48679.824,30976.545,90307.5,65472.453,33470.445,13255.378,9482.623,19407.973,5702.992,21068.15,19334.09,13700.0
928,30184.195,23001.93,59936.76,38591.68,26033.986,8512.68,5477.87,12796.48,2791.9597,16074.766,15256.345,7700.000000000001
929,11695.183,16405.85,25834.48,14116.464,17792.324,4500.0625,1755.1938,6446.048,791.61957,11108.973,10947.26,10900.000000000002
930,-555.9359,11999.042,5453.9297,2507.9968,10776.022,1707.6355,-822.26013,1798.7255,-322.06262,6846.836,7296.382,3000.0
931,-4738.2354,9570.332,1634.6416,450.28003,6335.2256,130.36702,-2007.7008,-805.64557,-831.7214,3673.1892,4806.987,100.0
932,-4399.595,8341.216,1320.3909,299.66583,4219.6753,-542.3739,-2141.5583,-1898.0865,-998.34045,1650.7843,3430.9844,0.0
933,-3466.5168,7575.8306,1777.2983,333.45084,3336.4353,-648.2986,-1733.5214,-2080.8352,-950.1643,631.2026,2826.4644,0.0
934,-3832.8242,6911.527,3751.013,2.6226919,2853.7656,-385.77,-1174.0859,-1721.558,-685.7664,452.18155,2660.8723,0.0
935,-5492.1987,6429.2363,5530.817,-1552.6549,2416.519,212.38295,-683.4099,-1014.63184,-98.20675,1105.602,2720.688,0.0
936,1221.4557,1061.917,6394.198,7106.7866,1396.416,-344.81842,367.54163,-729.5798,783.5317,1204.298,-873.3268,0.0
937,-79.58141,-1349.8978,6517.3975,7926.218,3744.5093,61.000546,1003.698,-1275.1251,-733.0893,204.33989,872.865,0.0
938,290.5191,-927.0148,6302.6523,4934.3154,3860.2158,137.13112,893.7212,-1385.7155,-1060.8594,733.7099,1236.2421,0.0
939,667.21,153.09122,7361.3096,4384.6587,3364.397,-70.91708,111.6708,-1209.9825,-1420.7994,1001.0076,1190.4958,0.0
940,83.6951,949.128,8599.81,5509.492,2891.471,-305.5834,-1314.4001,-1197.4304,-1628.5164,1033.1381,872.6162,0.0
941,-832.1657,1978.9991,9624.367,6367.869,2398.1846,-29.180872,-3135.9802,-1357.4198,-1161.3489,1361.1183,564.162,0.0
942,757.79974,5060.7793,14295.651,10374.949,2127.723,1409.4366,-4527.0767,-581.77844,183.0893,2618.8892,778.89795,3200.0
943,8531.974,11853.464,29826.227,27462.855,3535.1924,4349.162,-4324.7837,2555.1865,2083.676,5311.2363,2109.2258,10600.0
944,23405.258,21932.18,57784.477,63144.61,8728.2295,8454.615,-2019.1776,8158.8745,3969.195,9498.282,4767.65,19700.0
945,41705.047,32686.701,87595.414,106329.21,18062.7,12835.548,1671.7244,14699.547,5361.7466,14629.971,8313.081,21300.0
946,57904.19,41241.777,110857.62,143010.75,28997.469,16502.318,5439.9795,20298.365,5999.5615,19716.164,11912.501,34300.0
947,68400.51,46005.3,126619.75,167283.92,38204.523,18723.443,8279.611,23860.832,5815.2974,23720.36,14808.063,35200.0
948,72404.41,46668.2,134060.11,178488.23,43828.527,19139.766,9707.655,25162.365,4906.7764,25900.654,16540.92,36900.0
949,70413.3,43586.34,132287.19,178197.69,45558.4,17754.389,9577.8,24356.9,3519.7793,25950.666,16919.201,38900.0
950,62642.414,37476.66,120801.0,167339.88,43689.98,14904.798,7956.5366,21565.4,1995.1393,23983.37,15935.064,40000.0
951,48920.848,29496.648,97382.17,142746.81,38536.168,11212.672,5178.566,16939.9,654.6457,20446.373,13759.943,15700.0
952,30465.61,21256.846,61200.426,99688.33,30575.953,7446.9204,1936.2708,11161.344,-320.4914,16007.061,10805.461,8400.0
953,11944.302,14359.426,23223.807,46561.176,21132.557,4286.1133,-871.3041,5620.8843,-925.0917,11408.238,7709.2104,6900.0
954,-405.07138,9671.239,3333.4583,10145.497,12540.298,2094.3496,-2592.0298,1626.2985,-1260.4856,7304.0737,5115.196,2800.0000000000005
955,-4676.839,7043.4854,446.6268,-1014.11847,6781.341,870.30914,-3166.5684,-514.77295,-1437.9991,4120.764,3367.7324,100.0
956,-4372.334,5729.9517,1013.4843,-2780.2551,3927.9353,390.4843,-2988.8691,-1313.1718,-1524.5039,2003.9464,2418.654,0.0
957,-3428.991,4995.3438,3382.9993,-291.80032,2691.4917,404.58173,-2525.137,-1351.8793,-1531.7417,884.7427,2006.1766,0.0
958,-3760.337,4462.303,7390.3174,5405.8276,1979.2845,749.72235,-2106.3494,-984.917,-1428.0282,631.90826,1865.2279,0.0
959,-5382.2974,4191.639,10549.904,10327.952,1335.4474,1364.1359,-1904.6946,-408.27762,-1166.1061,1201.1133,1817.0331,0.0
960,830.4453,1178.7545,5109.456,3137.5425,-661.0189,461.2522,182.9981,462.7635,292.78702,491.54608,-510.62997,0.0
961,-296.1963,-1169.2198,4471.1763,672.1232,916.6658,-289.54822,-6.826926,-873.53656,-1005.76514,48.36722,695.2763,0.0
962,370.88388,-749.86884,3296.9006,-2969.0574,2693.7175,-303.4225,-342.24857,-907.0737,-1056.0413,1009.7469,1427.6893,0.0
963,954.18713,268.66882,2554.9214,-2811.7944,3832.9993,-569.2611,-1181.9679,-568.5812,-1103.1492,1477.7678,1873.3416,0.0
964,379.26273,961.28186,2337.5886,388.21094,4510.5522,-1051.0724,-2531.2944,-444.1691,-1174.8268,1457.5181,2003.3523,0.0
965,-797.0025,1876.3995,3013.0195,2958.5173,4407.8994,-1325.0378,-4184.225,-534.72235,-959.72156,1485.672,1902.8403,0.0
966,276.54626,4885.8394,7451.317,5059.553,3595.9958,-958.5528,-5575.5796,83.62002,-303.87845,2187.3142,1875.1874,1500.0
967,7400.292,11707.31,20537.158,17165.969,3607.5706,253.90938,-5928.11,2419.1743,662.5102,4092.8877,2435.089,7600.000000000001
968,21602.73,21920.863,43336.906,49225.91,6793.972,2159.667,-4857.922,6368.5083,1656.0461,7385.968,3970.5342,13000.0
969,39246.145,32845.367,69364.695,92436.29,13688.083,4329.0547,-2735.303,10777.353,2410.192,11727.084,6366.399,12000.0
970,54873.746,41518.37,90783.234,128650.516,21968.719,6262.7847,-331.7317,14452.231,2758.876,16327.7705,9046.2705,6000.0
971,64994.688,46300.043,104526.68,151730.69,28753.623,7556.0513,1699.1042,16789.498,2649.043,20249.182,11357.277,11000.000000000002
972,68832.5,46866.707,110374.29,162846.44,32627.705,7972.758,2980.5684,17689.904,2131.7441,22726.326,12850.952,13900.0
973,66770.695,43567.52,108677.375,164256.61,33481.355,7467.9473,3345.6357,17200.082,1344.9086,23353.982,13311.026,15300.000000000002
974,58895.168,37122.617,99537.125,156744.4,31629.854,6183.0464,2793.4365,15300.334,475.3185,22119.648,12687.741,10200.0
975,45072.73,28733.434,81806.5,137210.33,27380.275,4410.013,1512.8479,12052.16,-302.1764,19346.932,11083.671,21100.0
976,26865.87,20114.26,54618.332,100394.04,21208.932,2514.6035,-114.859665,7971.484,-881.70496,15594.838,8801.102,10200.0
977,9344.87,12984.482,23834.85,51610.07,14227.899,830.3103,-1628.8306,4070.927,-1244.8883,11525.868,6342.4907,6100.0
978,-1475.8035,8251.562,4034.629,14981.607,8149.578,-433.24493,-2691.0083,1267.8619,-1435.1055,7754.8193,4250.588,1300.0
979,-4495.9414,5703.326,-252.63461,2249.727,4272.39,-1219.663,-3218.3308,-193.1344,-1514.7301,4714.919,2856.4595,0.0
980,-3590.5544,4492.952,-225.63658,-1027.501,2562.5369,-1585.9017,-3340.0244,-625.59467,-1533.1843,2593.864,2165.8374,0.0
981,-2531.0134,3817.8848,149.28044,-857.07275,2092.9236,-1632.5508,-3261.1355,-448.7945,-1513.5717,1371.6981,1969.4163,0.0
982,-3060.7114,3289.1558,1671.9891,3148.196,2022.717,-1450.4308,-3161.7805,27.499113,-1453.5017,940.948,2017.0083,0.0
983,-5070.9287,3010.672,3008.8582,8173.9565,1922.9861,-1101.569,-3156.2659,584.5261,-1336.0813,1240.6029,2112.8684,0.0
984,1114.6343,1054.0518,4967.8643,1550.2394,-18.349499,-1037.0415,1392.1774,-457.47495,-7.099217,736.6526,-157.92221,0.0
985,-172.65942,-1556.4753,7859.12,27.907711,1825.7261,-1583.7161,1546.5477,-1609.8894,-2081.9783,2.484774,1125.1709,0.0
986,323.64288,-1276.4818,10152.632,-4862.8174,3543.2366,-1733.358,945.3053,-1374.2867,-2638.9685,928.41455,2031.8102,0.0
987,838.7318,-302.87982,13362.717,-5224.4985,4787.144,-2011.2084,-206.4628,-470.63577,-3059.7212,1410.3844,2482.8582,0.0
988,310.542,400.63608,15020.206,-1472.7115,5473.044,-2275.203,-1789.7013,244.83743,-3009.3406,1469.2003,2700.5535,0.0
989,-752.8856,1327.7546,14770.679,1664.2451,5227.058,-2096.0632,-3550.3928,428.10428,-2013.6212,1553.6064,2908.7004,0.0
990,406.1844,4305.931,16918.875,2149.1406,4685.361,-1129.9806,-4908.1313,927.53326,-327.5223,2139.852,3400.1199,0.0
991,7546.244,11054.687,29629.434,10850.769,6669.0464,675.909,-5085.039,3063.5251,1359.9855,3595.9475,4539.758,800.0
992,21799.74,21205.383,56002.684,40024.19,14278.514,3037.1804,-3709.0793,7029.314,2539.0027,6020.871,6562.511,900.0
993,39662.51,32127.389,85730.83,82787.516,26660.326,5470.816,-1190.6448,11643.262,3027.2302,9154.013,9344.261,1000.0
994,55648.375,40867.39,109861.83,120293.25,39114.77,7485.6724,1629.1711,15544.17,2827.0405,12442.342,12406.033,2000.0
995,66124.55,45771.2,127382.086,145312.22,47763.535,8705.99,4022.6704,18049.787,2042.1752,15234.673,15155.505,2400.0
996,70240.76,46511.312,136605.83,158305.56,51639.094,8929.324,5560.4663,19072.727,886.83466,16991.646,17123.242,4400.0
997,68430.32,43445.348,135267.7,161460.12,51338.727,8151.316,6049.625,18666.16,-323.45535,17418.904,18041.373,3200.0
998,60871.52,37280.945,122496.83,155915.62,47518.703,6563.738,5478.011,16748.914,-1272.5804,16503.326,17815.033,2000.0
999,47407.277,29148.271,96460.48,139295.17,40449.31,4513.6455,4025.882,13290.331,-1787.7375,14478.071,16492.959,3300.0
1000,29311.521,20644.025,57668.258,106545.35,30639.068,2413.2288,2077.3164,8822.189,-1897.0782,11745.066,14283.848,3000.0
1001,11269.819,13412.96,19633.318,60331.668,19989.098,618.1513,133.71185,4546.6504,-1755.382,8773.354,11578.278,5700.0
1002,-593.1982,8415.329,1583.1505,20985.191,11617.919,-670.7276,-1382.0762,1567.6409,-1530.0753,5992.4297,8884.404,1000.0
1003,-4516.8174,5584.542,-846.9036,3576.8152,7312.413,-1428.0427,-2294.5361,120.53749,-1338.3527,3708.2263,6650.157,0.0
1004,-4010.282,4199.9233,-122.02719,-1822.1719,6011.236,-1746.2614,-2676.804,-232.99068,-1235.2601,2069.8623,5093.732,0.0
1005,-2949.807,3505.72,2599.7712,-2590.7666,5796.728,-1751.5267,-2722.536,11.242226,-1218.9984,1097.3103,4186.786,0.0
1006,-3224.637,3087.8503,7087.8745,900.7682,5673.803,-1545.3326,-2626.2874,525.77515,-1243.1814,751.23285,3768.199,0.0
1007,-4869.617,2971.2263,10750.772,6065.785,5329.481,-1187.9838,-2526.5723,1067.7067,-1242.5396,1003.5688,3658.9211,0.0
1008,1123.543,792.6323,8172.9326,1197.5446,1473.6025,559.24756,1208.4438,457.6863,-787.6489,1236.023,-158.55637,0.0
1009,-177.44658,-1915.7155,9412.488,-2733.7136,1974.4904,276.8888,1430.8446,-1150.5894,-956.22205,-286.89716,295.89276,0.0
1010,309.70322,-1451.6663,9855.249,-5242.487,2392.995,184.02151,812.17474,-1275.8441,-854.9064,57.57645,961.8383,0.0
1011,823.72296,-175.61885,11492.798,-2666.8796,2701.2258,768.6824,462.22342,-948.8219,-471.1259,248.82672,1557.7059,0.0
1012,302.4377,835.1928,13095.791,3154.623,2486.9126,1712.0758,304.79587,-974.2,300.99814,151.57541,2215.5437,0.0
1013,-749.7532,1975.8016,14345.714,6677.0405,1669.5295,2988.35,336.91263,-1211.6128,1839.896,385.5383,3235.2405,0.0
1014,412.78717,5001.069,18933.188,6195.975,2329.195,6132.2773,1366.3407,592.1877,5752.59,1999.1428,5476.9404,500.0
1015,7527.467,11618.257,34990.156,13896.661,8524.915,13721.465,5159.094,7420.8467,13997.0205,5873.475,10192.787,2200.0
1016,21712.598,21535.49,64440.7,42973.83,21725.197,26210.402,12983.42,19368.002,25924.443,11983.292,17820.111,1900.0000000000002
1017,39476.047,32253.812,95047.61,86260.04,37630.797,40317.62,23700.672,32777.848,37884.504,19199.096,26993.818,3400.0
1018,55364.31,40924.855,119355.07,123598.96,50492.75,52080.273,34218.66,43570.93,46578.797,25859.568,35412.535,4600.0
1019,65771.65,45935.023,137115.5,147663.92,57846.703,59526.85,41901.883,49859.45,50800.016,30553.91,41430.777,5200.0
1020,69852.91,46959.383,146319.12,159555.95,60016.125,62220.754,45708.77,51739.316,50473.293,32518.07,44494.95,3699.9999999999995
1021,68032.46,44353.367,145272.75,161817.16,57956.22,60137.6,45550.074,50014.246,45701.074,31630.102,44641.78,3900.0000000000005
1022,60485.215,38818.74,133443.11,155125.23,52112.97,53281.633,41458.227,45169.68,36753.875,28268.523,41993.668,400.0
1023,47070.14,31441.322,108331.81,136379.62,42485.125,42006.9,33481.11,37227.805,24809.715,23173.172,36634.97,100.0
1024,29085.842,23698.883,68597.555,101364.02,29924.227,27870.23,22519.266,26799.973,12677.576,17298.627,28925.557,100.0
1025,11202.475,17071.857,26427.367,56315.945,17518.035,14110.206,11254.088,16091.174,3783.1504,11619.475,20067.156,0.0
1026,-533.7202,12413.756,4160.64,22369.145,9097.392,4216.559,3057.1365,7749.835,-608.199,6901.181,12113.421,0.0
1027,-4415.078,9676.673,227.78429,8720.395,5442.632,-583.1959,-901.907,2677.3347,-1999.6036,3522.672,6743.1973,0.0
1028,-3915.8076,8237.705,674.1011,4520.111,4326.0083,-1706.6819,-2065.4019,60.116005,-2140.3992,1454.6022,4082.1074,0.0
1029,-2863.0425,7428.905,4000.5942,4952.455,3888.712,-1288.2664,-2025.3372,-1092.2711,-1720.0596,426.25494,3219.324,0.0
1030,-3122.7957,6866.1157,9499.031,9023.068,3517.1594,-861.5809,-1534.8754,-1346.202,-816.1218,200.45532,3345.7307,0.0
1031,-4720.557,6537.79,13783.085,12955.594,3051.4185,-1127.8649,-1002.0768,-960.59064,1042.8573,797.4527,4075.4902,0.0
1032,1124.1769,718.3546,1407.6403,-1018.36206,1146.6565,-1669.3767,1456.1847,330.1885,477.02234,3712.5793,233.56491,0.0
1033,-177.07858,-2400.7778,1114.4711,-3856.1143,2446.8118,-894.1726,2104.8599,-954.5045,-538.7391,1868.9758,1570.7898,0.0
1034,310.15436,-2207.804,445.905,-4541.0884,1724.2638,-803.3541,1161.9327,-1401.1471,-1190.6908,1745.7754,2327.454,0.0
1035,824.2129,-1065.4452,-186.79245,-3052.5774,832.4751,-776.07416,81.5983,-973.6538,-868.0108,1730.7394,3664.4507,0.0
1036,302.37747,-70.05059,-756.9671,-576.4773,441.59634,-512.0472,-890.6506,-321.80194,-897.7063,937.20844,4041.0356,0.0
1037,-751.48773,1144.7484,-1037.25,94.606384,450.4624,143.80272,-1819.2344,-471.28732,-1150.3573,-360.87067,3378.273,0.0
1038,408.5095,4286.3965,459.48248,-2056.4192,911.4784,1385.2009,-2443.1707,-1224.6324,1091.1565,3.2336545,3166.7886,0.0
1039,7521.2593,10999.345,6522.102,-945.8051,3103.118,3554.32,-1595.3423,-330.0338,8381.499,5070.641,5470.0254,0.0
1040,21706.521,20958.322,18621.799,14092.7705,9253.775,6931.339,2331.989,4549.111,19577.27,15937.82,10567.04,900.0
1041,39471.99,31689.738,34230.344,42373.74,20021.082,11354.004,9781.435,13014.464,30766.883,30105.506,16608.604,6600.0
1042,55362.76,40394.34,48616.07,69463.625,32769.176,16086.093,19114.418,22206.516,38703.04,43396.895,21634.246,100.0
1043,65772.164,45490.47,58567.87,86475.266,43655.39,20113.674,27716.8,29439.057,41987.016,52781.52,24716.055,800.0
1044,69854.93,46670.04,63180.92,93791.43,50432.836,22571.09,33647.145,33663.195,40420.3,57034.656,25674.588,1800.0
1045,68035.734,44302.438,62563.844,94003.77,52720.957,22973.418,36106.617,35045.22,34441.113,56106.62,24563.41,10500.0
1046,60489.63,39086.7,56702.88,88211.41,50902.332,21255.738,34994.69,33924.32,25082.385,50628.508,21440.232,4200.0
1047,47075.336,32056.928,45299.99,75659.36,45326.207,17757.396,30442.96,30123.812,14346.766,41747.56,16557.752,7000.0
1048,29090.803,24584.957,29255.07,55736.477,36343.957,13186.817,22810.953,23326.63,5112.9707,31066.67,10801.934,2400.0
1049,11205.974,18051.475,13017.675,32139.527,25139.225,8484.429,13243.824,14494.017,-547.4856,20465.326,5665.918,2700.0
1050,-531.8487,13300.748,2883.0405,13363.413,14315.347,4529.3096,4078.4883,6314.3867,-2961.2854,11672.663,2329.3977,1900.0000000000002
1051,-4413.7065,10375.491,-241.75554,4214.148,6595.073,1816.7397,-2202.9575,1060.408,-3742.823,5694.9155,865.6536,0.0
1052,-3913.8728,8767.68,-822.0752,1508.5399,2554.3738,348.45163,-4910.8555,-1264.0769,-3960.0808,2468.7876,618.45166,0.0
1053,-2860.1797,7879.208,-1293.1588,1163.0232,771.35693,-189.38066,-5241.773,-1843.272,-3965.7212,1094.1414,951.4394,0.0
1054,-3119.1382,7333.147,-1904.9406,1263.0148,-141.01826,-145.19995,-4567.288,-1527.9598,-3859.687,605.3562,1464.647,0.0
1055,-4716.7065,7070.1484,-3076.851,663.14246,-768.9872,278.97318,-3620.0354,-714.65796,-3621.4883,833.4995,1909.6293,0.0
